QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,COUNTRY,DEALSIZE
27,100.0,10,3528.36,2003-09-11,9,2003,Classic Cars,132,33,"Anna's Decorations, Ltd",Australia,Medium
23,100.0,9,3187.8,2003-10-17,10,2003,Classic Cars,132,33,Heintze Collectables,Denmark,Medium
39,100.0,7,6023.16,2003-11-05,11,2003,Classic Cars,132,33,Gift Depot Inc.,USA,Medium
27,100.0,3,3884.76,2003-11-12,11,2003,Classic Cars,132,33,Herkku Gifts,Norway,Medium
38,100.0,8,4965.84,2003-11-20,11,2003,Classic Cars,132,33,Online Diecast Creations Co.,USA,Medium
27,100.0,14,4169.88,2003-12-02,12,2003,Classic Cars,132,33,Muscle Machine Inc,USA,Medium
40,100.0,7,4910.4,2004-01-16,1,2004,Classic Cars,132,33,Euro Shopping Channel,Spain,Medium
24,100.0,5,3231.36,2004-02-26,2,2004,Classic Cars,132,33,Collectable Mini Designs Co.,USA,Medium
44,100.0,12,6853.44,2004-04-13,4,2004,Classic Cars,132,33,Mini Caravy,France,Medium
37,100.0,2,5177.04,2004-06-01,6,2004,Classic Cars,132,33,"UK Collectables, Ltd.",UK,Medium
20,100.0,3,2824.8,2004-07-06,7,2004,Classic Cars,132,33,L'ordine Souveniers,Italy,Small
39,100.0,3,4324.32,2004-08-06,8,2004,Classic Cars,132,33,Signal Gift Stores,USA,Medium
44,100.0,1,5052.96,2004-08-30,8,2004,Classic Cars,132,33,"Vida Sport, Ltd",Switzerland,Medium
22,100.0,5,3223.44,2003-10-05,10,2003,Classic Cars,132,33,"Norway Gifts By Mail, Co.",Norway,Medium
43,100.0,10,5278.68,2004-10-16,10,2004,Classic Cars,132,33,Euro Shopping Channel,Spain,Medium
27,100.0,7,2851.2,2004-11-04,11,2004,Classic Cars,132,33,FunGiftIdeas.com,USA,Small
26,64.9,10,1687.4,2004-11-17,11,2004,Classic Cars,132,33,Motor Mint Distributors Inc.,USA,Small
25,52.32,3,1308.0,2004-11-24,11,2004,Classic Cars,132,33,Reims Collectables,France,Small
49,100.0,2,6144.6,2005-01-10,1,2005,Classic Cars,132,33,Royale Belge,Belgium,Medium
29,100.0,5,5127.2,2005-02-10,2,2005,Classic Cars,132,33,Euro Shopping Channel,Spain,Medium
41,100.0,12,6386.16,2005-04-22,4,2005,Classic Cars,132,33,The Sharp Gifts Warehouse,USA,Medium
55,100.0,2,7695.6,2005-05-17,5,2005,Classic Cars,132,33,Salzburg Collectables,Austria,Large
27,83.07,12,2242.89,2003-01-29,1,2003,Vintage Cars,101,34,Baane Mini Imports,Norway,Small
23,100.0,2,2539.89,2003-03-24,3,2003,Vintage Cars,101,34,"Volvo Model Replicas, Co",Sweden,Small
31,90.17,12,2795.27,2003-05-28,5,2003,Vintage Cars,101,34,"Corrida Auto Replicas, Ltd",Spain,Small
46,100.0,1,5545.76,2003-07-16,7,2003,Vintage Cars,101,34,Souveniers And Things Co.,Australia,Medium
47,91.18,9,4285.46,2003-09-19,9,2003,Vintage Cars,101,34,"Dragon Souveniers, Ltd.",Singapore,Medium
31,100.0,2,3329.09,2003-10-20,10,2003,Vintage Cars,101,34,Classic Legends Inc.,USA,Medium
46,100.0,5,5592.22,2003-11-06,11,2003,Vintage Cars,101,34,"Australian Gift Network, Co",Australia,Medium
37,89.15,9,3298.55,2003-11-13,11,2003,Vintage Cars,101,34,"Classic Gift Ideas, Inc",USA,Medium
28,93.21,1,2609.88,2003-11-21,11,2003,Vintage Cars,101,34,"Australian Collectables, Ltd",Australia,Small
37,90.17,7,3336.29,2003-12-05,12,2003,Vintage Cars,101,34,Canadian Gift Exchange Network,Canada,Medium
49,100.0,4,5510.05,2004-01-29,1,2004,Vintage Cars,101,34,West Coast Collectables Co.,USA,Medium
24,100.0,3,2504.4,2004-03-10,3,2004,Vintage Cars,101,34,Cambridge Collectables Co.,USA,Small
30,100.0,1,3525.6,2004-04-29,4,2004,Vintage Cars,101,34,Euro Shopping Channel,Spain,Medium
50,88.14,1,4407.0,2004-06-14,6,2004,Vintage Cars,101,34,The Sharp Gifts Warehouse,USA,Medium
31,96.24,10,2983.44,2004-07-19,7,2004,Vintage Cars,101,34,Souveniers And Things Co.,Australia,Small
46,100.0,3,5126.24,2004-08-17,8,2004,Vintage Cars,101,34,Amica Models & Co.,Italy,Medium
47,100.0,12,5713.79,2004-09-08,9,2004,Vintage Cars,101,34,Scandinavian Gift Ideas,Sweden,Medium
46,100.0,7,4613.8,2004-10-11,10,2004,Vintage Cars,101,34,Auto Assoc. & Cie.,France,Medium
37,100.0,4,3711.1,2004-10-21,10,2004,Vintage Cars,101,34,Mini Gifts Distributors Ltd.,USA,Medium
33,100.0,12,3524.73,2004-11-04,11,2004,Vintage Cars,101,34,Online Diecast Creations Co.,USA,Medium
31,90.17,5,2795.27,2004-11-18,11,2004,Vintage Cars,101,34,Mini Wheels Co.,USA,Small
48,100.0,9,4814.4,2004-11-29,11,2004,Vintage Cars,101,34,"Australian Collectors, Co.",Australia,Medium
41,87.13,6,3572.33,2004-12-10,12,2004,Vintage Cars,101,34,Mini Gifts Distributors Ltd.,USA,Medium
42,100.0,1,4581.36,2005-01-20,1,2005,Vintage Cars,101,34,Collectables For Less Inc.,USA,Medium
41,100.0,8,4319.76,2005-02-17,2,2005,Vintage Cars,101,34,Corporate Gift Ideas Co.,USA,Medium
32,45.25,6,1448.0,2005-03-09,3,2005,Vintage Cars,101,34,"Anna's Decorations, Ltd",Australia,Small
10,88.14,1,881.4,2005-05-30,5,2005,Vintage Cars,101,34,Petit Auto,Belgium,Small
35,57.46,14,2011.1,2003-01-29,1,2003,Vintage Cars,62,35,Baane Mini Imports,Norway,Small
28,64.33,2,1801.24,2003-03-25,3,2003,Vintage Cars,62,35,Mini Wheels Co.,USA,Small
46,73.7,14,3390.2,2003-05-28,5,2003,Vintage Cars,62,35,"Corrida Auto Replicas, Ltd",Spain,Medium
20,71.2,3,1424.0,2003-07-16,7,2003,Vintage Cars,62,35,Souveniers And Things Co.,Australia,Small
30,49.97,11,1499.1,2003-09-19,9,2003,Vintage Cars,62,35,"Dragon Souveniers, Ltd.",Singapore,Small
48,69.96,4,3358.08,2003-10-20,10,2003,Vintage Cars,62,35,Classic Legends Inc.,USA,Medium
28,53.72,2,1504.16,2003-11-05,11,2003,Vintage Cars,62,35,Rovelli Gifts,Italy,Small
39,68.08,11,2655.12,2003-11-13,11,2003,Vintage Cars,62,35,"Classic Gift Ideas, Inc",USA,Small
24,51.84,3,1244.16,2003-11-21,11,2003,Vintage Cars,62,35,"Australian Collectables, Ltd",Australia,Small
28,67.46,9,1888.88,2003-12-05,12,2003,Vintage Cars,62,35,Canadian Gift Exchange Network,Canada,Small
31,58.71,6,1820.01,2004-01-29,1,2004,Vintage Cars,62,35,West Coast Collectables Co.,USA,Small
45,63.71,5,2866.95,2004-03-10,3,2004,Vintage Cars,62,35,Cambridge Collectables Co.,USA,Small
24,58.09,3,1394.16,2004-04-29,4,2004,Vintage Cars,62,35,Euro Shopping Channel,Spain,Small
49,53.72,3,2632.28,2004-06-14,6,2004,Vintage Cars,62,35,The Sharp Gifts Warehouse,USA,Small
32,63.08,1,2018.56,2004-07-16,7,2004,Vintage Cars,62,35,Salzburg Collectables,Austria,Small
43,68.71,5,2954.53,2004-08-17,8,2004,Vintage Cars,62,35,Amica Models & Co.,Italy,Small
37,50.59,14,1871.83,2004-09-08,9,2004,Vintage Cars,62,35,Scandinavian Gift Ideas,Sweden,Small
24,64.96,9,1559.04,2004-10-11,10,2004,Vintage Cars,62,35,Auto Assoc. & Cie.,France,Small
35,53.72,6,1880.2,2004-10-21,10,2004,Vintage Cars,62,35,Mini Gifts Distributors Ltd.,USA,Small
41,29.87,13,1224.67,2004-11-04,11,2004,Vintage Cars,62,35,Online Diecast Creations Co.,USA,Small
26,100.0,17,2979.08,2004-11-17,11,2004,Vintage Cars,62,35,"AV Stores, Co.",UK,Small
34,64.96,10,2208.64,2004-11-29,11,2004,Vintage Cars,62,35,"Australian Collectors, Co.",Australia,Small
49,70.58,5,3458.42,2004-12-10,12,2004,Vintage Cars,62,35,Mini Gifts Distributors Ltd.,USA,Medium
28,44.21,6,1237.88,2005-01-20,1,2005,Vintage Cars,62,35,Collectables For Less Inc.,USA,Small
40,68.08,4,2723.2,2005-02-17,2,2005,Vintage Cars,62,35,Corporate Gift Ideas Co.,USA,Small
37,59.96,3,2218.52,2005-03-10,3,2005,Vintage Cars,62,35,Mini Auto Werke,Austria,Small
31,53.72,3,1665.32,2005-05-30,5,2005,Vintage Cars,62,35,Petit Auto,Belgium,Small
41,83.44,18,3421.04,2003-02-17,2,2003,Ships,86,36,Rovelli Gifts,Italy,Medium
21,89.46,9,1878.66,2003-04-28,4,2003,Ships,86,36,Salzburg Collectables,Austria,Small
40,96.34,2,3853.6,2003-06-16,6,2003,Ships,86,36,Auto-Moto Classics Inc.,USA,Medium
46,74.84,13,3442.64,2003-08-10,8,2003,Ships,86,36,Mini Creations Ltd.,USA,Medium
44,79.14,11,3482.16,2003-10-06,10,2003,Ships,86,36,"Toys of Finland, Co.",Finland,Medium
46,73.12,7,3363.52,2003-10-23,10,2003,Ships,86,36,Scandinavian Gift Ideas,Sweden,Medium
41,81.72,10,3350.52,2003-11-08,11,2003,Ships,86,36,Alpha Cognac,France,Medium
32,89.46,7,2862.72,2003-11-14,11,2003,Ships,86,36,"Double Decker Gift Stores, Ltd",UK,Small
46,87.74,4,4036.04,2003-11-26,11,2003,Ships,86,36,Enaco Distributors,Spain,Medium
28,100.0,6,2817.92,2004-01-09,1,2004,Ships,86,36,"Men 'R' US Retailers, Ltd.",USA,Small
49,94.62,10,4636.38,2004-02-19,2,2004,Ships,86,36,Collectable Mini Designs Co.,USA,Medium
21,73.98,1,1553.58,2004-05-07,5,2004,Ships,86,36,Land of Toys Inc.,USA,Small
32,84.3,15,2697.6,2004-06-24,6,2004,Ships,86,36,Euro Shopping Channel,Spain,Small
34,98.06,2,3334.04,2004-07-21,7,2004,Ships,86,36,Petit Auto,Belgium,Medium
21,98.06,4,2059.26,2004-08-20,8,2004,Ships,86,36,"Royal Canadian Collectables, Ltd.",Canada,Small
21,96.34,13,2023.14,2004-09-15,9,2004,Ships,86,36,"Bavarian Collectables Imports, Co.",Germany,Small
31,83.44,7,2586.64,2004-10-14,10,2004,Ships,86,36,"Classic Gift Ideas, Inc",USA,Small
21,94.62,15,1987.02,2004-11-01,11,2004,Ships,86,36,giftsbymail.co.uk,UK,Small
25,45.86,5,1146.5,2004-11-10,11,2004,Ships,86,36,Danish Wholesale Imports,Denmark,Small
28,82.58,3,2312.24,2004-11-22,11,2004,Ships,86,36,Royale Belge,Belgium,Small
43,64.97,6,2793.71,2004-12-02,12,2004,Ships,86,36,Euro Shopping Channel,Spain,Small
22,86.74,5,1908.28,2005-01-31,1,2005,Ships,86,36,"Oulu Toy Supplies, Inc.",Finland,Small
37,93.01,5,3441.37,2005-03-01,3,2005,Ships,86,36,Euro Shopping Channel,Spain,Medium
28,72.26,18,2023.28,2005-03-30,3,2005,Ships,86,36,Reims Collectables,France,Small
30,74.84,7,2245.2,2005-04-01,4,2005,Ships,86,36,The Sharp Gifts Warehouse,USA,Small
44,73.98,1,3255.12,2005-05-06,5,2005,Ships,86,36,Gifts4AllAges.com,USA,Medium
25,100.0,13,2539.5,2003-01-29,1,2003,Vintage Cars,104,37,Baane Mini Imports,Norway,Small
43,100.0,1,4818.15,2003-03-25,3,2003,Vintage Cars,104,37,Mini Wheels Co.,USA,Medium
30,97.39,13,2921.7,2003-05-28,5,2003,Vintage Cars,104,37,"Corrida Auto Replicas, Ltd",Spain,Small
20,90.06,2,1801.2,2003-07-16,7,2003,Vintage Cars,104,37,Souveniers And Things Co.,Australia,Small
26,100.0,10,2804.36,2003-09-19,9,2003,Vintage Cars,104,37,"Dragon Souveniers, Ltd.",Singapore,Small
40,100.0,3,4900.8,2003-10-20,10,2003,Vintage Cars,104,37,Classic Legends Inc.,USA,Medium
31,89.01,1,2759.31,2003-11-05,11,2003,Vintage Cars,104,37,Rovelli Gifts,Italy,Small
22,100.0,10,2488.2,2003-11-13,11,2003,Vintage Cars,104,37,"Classic Gift Ideas, Inc",USA,Small
23,100.0,2,2769.89,2003-11-21,11,2003,Vintage Cars,104,37,"Australian Collectables, Ltd",Australia,Small
30,100.0,8,3581.4,2003-12-05,12,2003,Vintage Cars,104,37,Canadian Gift Exchange Network,Canada,Medium
49,100.0,5,5285.14,2004-01-29,1,2004,Vintage Cars,104,37,West Coast Collectables Co.,USA,Medium
31,100.0,4,3181.53,2004-03-10,3,2004,Vintage Cars,104,37,Cambridge Collectables Co.,USA,Medium
29,100.0,2,3340.51,2004-04-29,4,2004,Vintage Cars,104,37,Euro Shopping Channel,Spain,Medium
37,84.82,2,3138.34,2004-06-14,6,2004,Vintage Cars,104,37,The Sharp Gifts Warehouse,USA,Medium
38,100.0,11,4775.08,2004-07-19,7,2004,Vintage Cars,104,37,Souveniers And Things Co.,Australia,Medium
29,100.0,4,3006.43,2004-08-17,8,2004,Vintage Cars,104,37,Amica Models & Co.,Italy,Medium
23,100.0,13,2866.26,2004-09-08,9,2004,Vintage Cars,104,37,Scandinavian Gift Ideas,Sweden,Small
26,85.87,8,2232.62,2004-10-11,10,2004,Vintage Cars,104,37,Auto Assoc. & Cie.,France,Small
38,100.0,5,4457.02,2004-10-21,10,2004,Vintage Cars,104,37,Mini Gifts Distributors Ltd.,USA,Medium
48,47.04,7,2257.92,2004-11-04,11,2004,Vintage Cars,104,37,Online Diecast Creations Co.,USA,Small
40,39.8,18,1592.0,2004-11-17,11,2004,Vintage Cars,104,37,"AV Stores, Co.",UK,Small
45,100.0,11,4948.2,2004-11-29,11,2004,Vintage Cars,104,37,"Australian Collectors, Co.",Australia,Medium
44,100.0,4,5160.76,2004-12-10,12,2004,Vintage Cars,104,37,Mini Gifts Distributors Ltd.,USA,Medium
21,94.22,5,1978.62,2005-01-20,1,2005,Vintage Cars,104,37,Collectables For Less Inc.,USA,Small
35,100.0,5,4288.2,2005-02-17,2,2005,Vintage Cars,104,37,Corporate Gift Ideas Co.,USA,Medium
29,86.92,2,2520.68,2005-03-10,3,2005,Vintage Cars,104,37,Mini Auto Werke,Austria,Small
21,84.82,2,1781.22,2005-05-30,5,2005,Vintage Cars,104,37,Petit Auto,Belgium,Small
22,100.0,11,3065.04,2003-02-11,2,2003,Vintage Cars,136,38,Danish Wholesale Imports,Denmark,Medium
26,100.0,5,3551.34,2003-04-16,4,2003,Vintage Cars,136,38,"Dragon Souveniers, Ltd.",Singapore,Medium
41,100.0,2,5544.02,2003-06-06,6,2003,Vintage Cars,136,38,Euro Shopping Channel,Spain,Medium
47,100.0,8,6034.33,2003-08-08,8,2003,Vintage Cars,136,38,Mini Gifts Distributors Ltd.,USA,Medium
31,100.0,7,3641.57,2003-09-28,9,2003,Vintage Cars,136,38,Euro Shopping Channel,Spain,Medium
43,100.0,2,6930.74,2003-10-21,10,2003,Vintage Cars,136,38,FunGiftIdeas.com,USA,Medium
23,100.0,9,3675.63,2003-11-07,11,2003,Vintage Cars,136,38,CAF Imports,Spain,Medium
28,100.0,9,3442.04,2003-11-14,11,2003,Vintage Cars,136,38,Mini Creations Ltd.,USA,Medium
49,100.0,1,6893.81,2003-11-26,11,2003,Vintage Cars,136,38,Super Scale Inc.,USA,Medium
24,100.0,9,2622.48,2004-01-02,1,2004,Vintage Cars,136,38,"Saveley & Henriot, Co.",France,Small
33,100.0,3,4417.38,2004-02-18,2,2004,Vintage Cars,136,38,Petit Auto,Belgium,Medium
22,100.0,6,3606.02,2004-03-20,3,2004,Vintage Cars,136,38,giftsbymail.co.uk,UK,Medium
32,100.0,12,3802.56,2004-05-07,5,2004,Vintage Cars,136,38,Land of Toys Inc.,USA,Medium
40,100.0,13,5026.4,2004-07-21,7,2004,Vintage Cars,136,38,Petit Auto,Belgium,Medium
43,100.0,1,6695.53,2004-08-20,8,2004,Vintage Cars,136,38,Mini Gifts Distributors Ltd.,USA,Medium
24,100.0,4,2819.28,2004-09-09,9,2004,Vintage Cars,136,38,Amica Models & Co.,Italy,Small
32,100.0,9,3759.04,2004-10-14,10,2004,Vintage Cars,136,38,"AV Stores, Co.",UK,Medium
20,100.0,1,2731.8,2004-10-22,10,2004,Vintage Cars,136,38,Heintze Collectables,Denmark,Small
24,69.12,9,1658.88,2004-11-05,11,2004,Vintage Cars,136,38,Baane Mini Imports,Norway,Small
48,100.0,12,5778.24,2004-11-20,11,2004,Vintage Cars,136,38,"La Corne D'abondance, Co.",France,Medium
44,100.0,1,5191.12,2004-12-02,12,2004,Vintage Cars,136,38,Euro Shopping Channel,Spain,Medium
28,100.0,3,3862.88,2005-01-26,1,2005,Vintage Cars,136,38,"Tokyo Collectables, Ltd",Japan,Medium
24,61.52,9,1476.48,2005-02-22,2,2005,Vintage Cars,136,38,Euro Shopping Channel,Spain,Small
33,100.0,2,5273.73,2005-03-23,3,2005,Vintage Cars,136,38,Mini Gifts Distributors Ltd.,USA,Medium
41,100.0,12,4872.03,2005-05-06,5,2005,Vintage Cars,136,38,Gifts4AllAges.com,USA,Medium
23,100.0,13,4556.99,2003-01-31,1,2003,Classic Cars,169,39,Euro Shopping Channel,Spain,Medium
46,100.0,5,8257.0,2003-03-10,3,2003,Classic Cars,169,39,Motor Mint Distributors Inc.,USA,Large
48,100.0,4,8209.44,2003-04-01,4,2003,Classic Cars,169,39,"La Corne D'abondance, Co.",France,Large
25,100.0,3,3598.5,2003-05-08,5,2003,Classic Cars,169,39,Marseille Mini Autos,France,Medium
22,100.0,15,3837.24,2003-06-03,6,2003,Classic Cars,169,39,Muscle Machine Inc,USA,Medium
41,100.0,3,8331.61,2003-07-04,7,2003,Classic Cars,169,39,Alpha Cognac,France,Large
34,100.0,9,4836.5,2003-08-01,8,2003,Classic Cars,169,39,Suominen Souveniers,Finland,Medium
32,100.0,14,5418.88,2003-09-11,9,2003,Classic Cars,169,39,"Anna's Decorations, Ltd",Australia,Medium
21,100.0,7,3734.01,2003-09-21,9,2003,Classic Cars,169,39,"Oulu Toy Supplies, Inc.",Finland,Medium
20,100.0,1,3996.4,2003-10-11,10,2003,Classic Cars,169,39,"Men 'R' US Retailers, Ltd.",USA,Medium
47,100.0,16,8754.69,2003-10-22,10,2003,Classic Cars,169,39,"Dragon Souveniers, Ltd.",Singapore,Large
39,100.0,3,5481.45,2003-11-05,11,2003,Classic Cars,169,39,Quebec Home Shopping Network,Canada,Medium
29,100.0,5,4419.89,2003-11-06,11,2003,Classic Cars,169,39,"Stylish Desk Decors, Co.",UK,Medium
45,100.0,7,6324.75,2003-11-12,11,2003,Classic Cars,169,39,Herkku Gifts,Norway,Medium
28,100.0,10,4409.72,2003-11-14,11,2003,Classic Cars,169,39,"Iberia Gift Imports, Corp.",Spain,Medium
26,100.0,12,3918.46,2003-11-20,11,2003,Classic Cars,169,39,Online Diecast Creations Co.,USA,Medium
50,100.0,10,7620.5,2003-11-25,11,2003,Classic Cars,169,39,Mini Classics,USA,Large
48,100.0,1,8291.04,2003-12-02,12,2003,Classic Cars,169,39,Euro Shopping Channel,Spain,Large
25,100.0,11,3937.25,2003-12-09,12,2003,Classic Cars,169,39,Diecast Collectables,USA,Medium
40,100.0,11,5554.4,2004-01-16,1,2004,Classic Cars,169,39,Euro Shopping Channel,Spain,Medium
43,100.0,2,6407.86,2004-02-22,2,2004,Classic Cars,169,39,"Vida Sport, Ltd",Switzerland,Medium
22,100.0,5,4172.52,2004-03-11,3,2004,Classic Cars,169,39,Mini Gifts Distributors Ltd.,USA,Medium
47,100.0,1,7083.37,2004-04-12,4,2004,Classic Cars,169,39,"Oulu Toy Supplies, Inc.",Finland,Large
36,100.0,9,7132.68,2004-05-05,5,2004,Classic Cars,169,39,Euro Shopping Channel,Spain,Large
40,100.0,6,6773.6,2004-06-01,6,2004,Classic Cars,169,39,"UK Collectables, Ltd.",UK,Medium
27,100.0,8,3657.69,2004-06-15,6,2004,Classic Cars,169,39,Handji Gifts& Co,Singapore,Medium
29,100.0,7,4812.55,2004-07-06,7,2004,Classic Cars,169,39,L'ordine Souveniers,Italy,Medium
20,100.0,9,3928.6,2004-07-20,7,2004,Classic Cars,169,39,Mini Gifts Distributors Ltd.,USA,Medium
42,100.0,7,6401.22,2004-08-06,8,2004,Classic Cars,169,39,Signal Gift Stores,USA,Medium
25,100.0,5,4191.25,2004-08-19,8,2004,Classic Cars,169,39,Diecast Classics Inc.,USA,Medium
36,100.0,5,5852.52,2004-08-30,8,2004,Classic Cars,169,39,"Vida Sport, Ltd",Switzerland,Medium
21,100.0,12,2844.87,2004-09-08,9,2004,Classic Cars,169,39,Land of Toys Inc.,USA,Small
23,100.0,9,4011.66,2003-10-05,10,2003,Classic Cars,169,39,"Norway Gifts By Mail, Co.",Norway,Medium
37,100.0,9,7455.87,2004-10-13,10,2004,Classic Cars,169,39,Marta's Replicas Co.,USA,Large
48,100.0,3,8940.96,2004-10-16,10,2004,Classic Cars,169,39,"Toms Spezialitten, Ltd",Germany,Large
25,100.0,3,4572.25,2004-10-22,10,2004,Classic Cars,169,39,Canadian Gift Exchange Network,Canada,Medium
33,100.0,11,5700.09,2004-11-04,11,2004,Classic Cars,169,39,FunGiftIdeas.com,USA,Medium
27,100.0,12,3155.49,2004-11-05,11,2004,Classic Cars,169,39,Vitachrome Inc.,USA,Medium
27,100.0,11,4170.69,2004-11-17,11,2004,Classic Cars,169,39,Motor Mint Distributors Inc.,USA,Medium
20,100.0,3,2878.8,2004-11-19,11,2004,Classic Cars,169,39,"Volvo Model Replicas, Co",Sweden,Small
30,100.0,4,5029.5,2004-11-24,11,2004,Classic Cars,169,39,"Australian Collectors, Co.",Australia,Medium
48,100.0,6,7396.8,2004-12-01,12,2004,Classic Cars,169,39,Muscle Machine Inc,USA,Large
32,93.49,12,2991.68,2004-12-10,12,2004,Classic Cars,169,39,Euro Shopping Channel,Spain,Small
34,100.0,1,6275.72,2005-01-10,1,2005,Classic Cars,169,39,Royale Belge,Belgium,Medium
27,56.85,9,1534.95,2005-01-20,1,2005,Classic Cars,169,39,"Anna's Decorations, Ltd",Australia,Small
39,100.0,3,7264.53,2005-02-09,2,2005,Classic Cars,169,39,"Toys of Finland, Co.",Finland,Large
47,100.0,6,6869.05,2005-02-22,2,2005,Classic Cars,169,39,Euro Shopping Channel,Spain,Medium
22,100.0,5,3353.02,2005-03-15,3,2005,Classic Cars,169,39,Euro Shopping Channel,Spain,Medium
55,100.0,1,8289.05,2005-04-14,4,2005,Classic Cars,169,39,Mini Caravy,France,Large
60,100.0,9,11887.8,2005-05-03,5,2005,Classic Cars,169,39,Euro Shopping Channel,Spain,Large
35,100.0,6,5926.9,2005-05-17,5,2005,Classic Cars,169,39,Salzburg Collectables,Austria,Medium
28,100.0,8,3793.16,2005-05-31,5,2005,Classic Cars,169,39,La Rochelle Gifts,France,Medium
38,100.0,13,4330.1,2003-02-11,2,2003,Trains,100,40,Danish Wholesale Imports,Denmark,Medium
21,95.8,7,2011.8,2003-04-16,4,2003,Trains,100,40,"Dragon Souveniers, Ltd.",Singapore,Small
41,100.0,4,4837.18,2003-06-06,6,2003,Trains,100,40,Euro Shopping Channel,Spain,Medium
22,97.81,10,2151.82,2003-08-08,8,2003,Trains,100,40,Mini Gifts Distributors Ltd.,USA,Small
29,88.74,9,2573.46,2003-09-28,9,2003,Trains,100,40,Euro Shopping Channel,Spain,Small
50,100.0,1,5344.5,2003-10-22,10,2003,Trains,100,40,"Dragon Souveniers, Ltd.",Singapore,Medium
29,100.0,11,3070.52,2003-11-07,11,2003,Trains,100,40,CAF Imports,Spain,Medium
49,80.67,11,3952.83,2003-11-14,11,2003,Trains,100,40,Mini Creations Ltd.,USA,Medium
35,100.0,3,3564.75,2003-11-26,11,2003,Trains,100,40,Super Scale Inc.,USA,Medium
48,100.0,11,5614.56,2004-01-02,1,2004,Trains,100,40,"Saveley & Henriot, Co.",France,Medium
23,80.67,5,1855.41,2004-02-18,2,2004,Trains,100,40,Petit Auto,Belgium,Small
48,95.8,8,4598.4,2004-03-20,3,2004,Trains,100,40,giftsbymail.co.uk,UK,Medium
42,100.0,14,5082.42,2004-05-07,5,2004,Trains,100,40,Land of Toys Inc.,USA,Medium
47,100.0,15,5450.59,2004-07-21,7,2004,Trains,100,40,Petit Auto,Belgium,Medium
36,100.0,3,4174.92,2004-08-20,8,2004,Trains,100,40,Mini Gifts Distributors Ltd.,USA,Medium
22,100.0,6,2418.24,2004-09-09,9,2004,Trains,100,40,Amica Models & Co.,Italy,Small
40,91.76,11,3670.4,2004-10-14,10,2004,Trains,100,40,"AV Stores, Co.",UK,Medium
23,100.0,3,2481.7,2004-10-22,10,2004,Trains,100,40,Heintze Collectables,Denmark,Small
32,100.0,6,3807.68,2004-11-09,11,2004,Trains,100,40,"Volvo Model Replicas, Co",Sweden,Medium
21,100.0,7,2230.41,2004-11-20,11,2004,Trains,100,40,"La Corne D'abondance, Co.",France,Small
41,93.04,2,3814.64,2004-12-02,12,2004,Trains,100,40,Euro Shopping Channel,Spain,Medium
25,84.71,5,2117.75,2005-01-26,1,2005,Trains,100,40,"Tokyo Collectables, Ltd",Japan,Small
26,100.0,12,3340.48,2005-02-22,2,2005,Trains,100,40,Euro Shopping Channel,Spain,Medium
24,89.75,4,2154.0,2005-03-23,3,2005,Trains,100,40,Mini Gifts Distributors Ltd.,USA,Small
48,100.0,14,5808.48,2005-05-06,5,2005,Trains,100,40,Gifts4AllAges.com,USA,Medium
26,68.35,9,1777.1,2003-03-03,3,2003,Classic Cars,80,41,Cruz & Sons Co.,Philippines,Small
21,73.17,13,1536.57,2003-05-08,5,2003,Classic Cars,80,41,Marseille Mini Autos,France,Small
45,78.0,10,3510.0,2003-07-02,7,2003,Classic Cars,80,41,Mini Gifts Distributors Ltd.,USA,Medium
36,86.04,10,3097.44,2003-09-05,9,2003,Classic Cars,80,41,Collectables For Less Inc.,USA,Medium
21,81.21,5,1705.41,2003-10-10,10,2003,Classic Cars,80,41,Corporate Gift Ideas Co.,USA,Small
32,70.76,5,2264.32,2003-11-04,11,2003,Classic Cars,80,41,"Anna's Decorations, Ltd",Australia,Small
30,82.82,17,2484.6,2003-11-12,11,2003,Classic Cars,80,41,Herkku Gifts,Norway,Small
36,94.88,6,3415.68,2003-11-20,11,2003,Classic Cars,80,41,"Toms Spezialitten, Ltd",Germany,Medium
33,86.04,11,2839.32,2003-12-02,12,2003,Classic Cars,80,41,Euro Shopping Channel,Spain,Small
35,78.0,5,2730.0,2004-01-15,1,2004,Classic Cars,80,41,Auto Canal Petit,France,Small
37,95.69,12,3540.53,2004-02-22,2,2004,Classic Cars,80,41,"Vida Sport, Ltd",Switzerland,Medium
41,73.17,6,2999.97,2004-04-09,4,2004,Classic Cars,80,41,Danish Wholesale Imports,Denmark,Small
20,76.39,2,1527.8,2004-05-26,5,2004,Classic Cars,80,41,Auto Canal Petit,France,Small
